line_type;mkp_name;mkp_order_no;order_date;ordoro_id;sku;item_sale_price;item_tax;shipping_sale;total_per_sku;title;supplier_name;order_status;item_cost;cancelled_value;transport_cost_est;first_pick_date;last_delivery_date;courier;mage_mkp_commission;mkp_estimated_commission;mkp_actual_commission;order_grand_total;ordoro_import_date;tool_import_date;max_shipping_date;max_delivery_date;cd_status;is_clogistique_order;line_status;transport_cost_actual;order_place_time;order_prep_time;order_delivery_time;order_total_time;gm_estimated
ORDER LINE;Monechelle;M200923381937;9.09.2020 17:36;1-300054872;AKO-B-20-NAROZNE-CLP-BIALE-PRAWE;194,95;0;0;194,95;;AKO;shipped;65,99;0;16;24.09.2020 14:19;30.09.2020 13:41;UPS;0;29,24;0;194,95;9.09.2020 19:59;9.09.2020 20:00;21.10.2020 00:00;30.10.2020 00:00;;No;Awaiting shipment;0;13;1;5;19;51,23
ORDER LINE;Monechelle;M200923381937;9.09.2020 17:36;1-300054872;AKO-B-20-NAROZNE-CLP-BIALE-PRAWE;194,95;0;0;194,95;;AKO;shipped;65,99;0;16;24.09.2020 14:19;30.09.2020 13:41;UPS;0;29,24;0;194,95;9.09.2020 19:59;9.09.2020 20:00;21.10.2020 00:00;30.10.2020 00:00;;No;Awaiting shipment;0;13;1;5;19;51,23
ORDER LINE;Monechelle;M200923381555;9.09.2020 17:27;1-300054873;AKO-BIURKO-STAR-WOLNOSTOJACE-BIALE;57,95;0;0;57,95;;AKO;shipped;15,92;0;0;14.09.2020 13:20;18.09.2020 15:19;UPS;0;8,69;0;57,95;9.09.2020 19:59;9.09.2020 20:00;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;4;8;23,68
ORDER LINE;Monechelle;M200923381555;9.09.2020 17:27;1-300054873;AKO-BIURKO-STAR-WOLNOSTOJACE-BIALE;57,95;0;0;57,95;;AKO;shipped;15,92;0;0;14.09.2020 13:20;18.09.2020 15:19;UPS;0;8,69;0;57,95;9.09.2020 19:59;9.09.2020 20:00;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;4;8;23,68
ORDER LINE;CDiscount;2009091833YV710;9.09.2020 16:33;1-300054874;AKO-K140-10SZ-BIALA;224,95;0;19,95;244,9;;AKO;shipped;69,57;0;16;28.09.2020 12:03;0000-00-00 00:00:00;UPS;0;0;36,74;489,8;9.09.2020 19:59;9.09.2020 20:00;14.10.2020 00:00;23.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;14;4;5;23;81,77
ORDER LINE;CDiscount;2009091833YV710;9.09.2020 16:33;1-300054874;AKO-K140-10SZ-BIALA;224,95;0;19,95;244,9;;AKO;shipped;69,57;0;16;28.09.2020 12:03;0000-00-00 00:00:00;UPS;0;0;36,74;489,8;9.09.2020 19:59;9.09.2020 20:00;14.10.2020 00:00;23.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;14;4;5;23;81,77
ORDER LINE;CDiscount;2009091833YV710;9.09.2020 16:33;1-300054874;AKO-K140-10SZ-BIALA;224,95;0;19,95;244,9;;AKO;shipped;69,57;0;16;28.09.2020 12:03;0000-00-00 00:00:00;UPS;0;0;36,74;489,8;9.09.2020 19:59;9.09.2020 20:00;14.10.2020 00:00;23.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;14;4;5;23;81,77
ORDER LINE;CDiscount;2009091833YV710;9.09.2020 16:33;1-300054874;AKO-K140-10SZ-BIALA;224,95;0;19,95;244,9;;AKO;shipped;69,57;0;16;28.09.2020 12:03;0000-00-00 00:00:00;UPS;0;0;36,74;489,8;9.09.2020 19:59;9.09.2020 20:00;14.10.2020 00:00;23.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;14;4;5;23;81,77
ORDER LINE;CDiscount;2009091830YVJ73;9.09.2020 16:30;1-300054875;AKO-A-7-BIALE-PRAWE;89,95;0;9,95;99,9;;AKO;awaiting_fulfillment;33,8;0;35,85;0000-00-00 00:00:00;0000-00-00 00:00:00;;2,39;0;17,37;102,29;9.09.2020 19:59;9.09.2020 20:00;19.10.2020 00:00;28.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;23;0;0;23;-5,76
ORDER LINE;CDiscount;2009091830YVJ73;9.09.2020 16:30;1-300054875;AKO-A-7-BIALE-PRAWE;89,95;0;9,95;99,9;;AKO;awaiting_fulfillment;33,8;0;35,85;0000-00-00 00:00:00;0000-00-00 00:00:00;;2,39;0;17,37;102,29;9.09.2020 19:59;9.09.2020 20:00;19.10.2020 00:00;28.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;23;0;0;23;-5,76
ORDER LINE;CDiscount;2009091845YU1UI;9.09.2020 16:45;1-300054880;AKO-B-20-NAROZNE-CLP-SONOMA-BIALA-LEWE;174,95;0;19,95;194,9;;AKO;shipped;65,99;0;16;14.09.2020 13:35;17.09.2020 14:53;UPS;0;0;29,23;194,9;9.09.2020 19:59;9.09.2020 20:00;14.10.2020 00:00;23.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;3;3;7;51,2
ORDER LINE;CDiscount;2009091845YU1UI;9.09.2020 16:45;1-300054880;AKO-B-20-NAROZNE-CLP-SONOMA-BIALA-LEWE;174,95;0;19,95;194,9;;AKO;shipped;65,99;0;16;14.09.2020 13:35;17.09.2020 14:53;UPS;0;0;29,23;194,9;9.09.2020 19:59;9.09.2020 20:00;14.10.2020 00:00;23.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;3;3;7;51,2
ORDER LINE;Monechelle;M200923383360;9.09.2020 18:21;1-300054884;AKO-A-6-BIALE-LEWE;86,95;0;0;86,95;;AKO;shipped;26,65;0;0;10.09.2020 21:19;15.09.2020 16:06;DPD;0;13,04;0;86,95;9.09.2020 21:11;9.09.2020 21:15;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;23;0;4;27;32,77
ORDER LINE;Monechelle;M200923383360;9.09.2020 18:21;1-300054884;AKO-A-6-BIALE-LEWE;86,95;0;0;86,95;;AKO;shipped;26,65;0;0;10.09.2020 21:19;15.09.2020 16:06;DPD;0;13,04;0;86,95;9.09.2020 21:11;9.09.2020 21:15;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;23;0;4;27;32,77
ORDER LINE;conforama;4881239101-A;9.09.2020 15:46;1-300054885;AKO-K60-5SZ-BIALA;99,95;0;9,95;109,9;;AKO;shipped;35,59;0;16;14.09.2020 12:32;17.09.2020 12:04;UPS;0;16,99;0;109,9;9.09.2020 21:11;9.09.2020 21:15;23.09.2020 00:00;2.10.2020 00:00;;No;Awaiting shipment;0;1;3;2;6;23
ORDER LINE;conforama;4881239101-A;9.09.2020 15:46;1-300054885;AKO-K60-5SZ-BIALA;99,95;0;9,95;109,9;;AKO;shipped;35,59;0;16;14.09.2020 12:32;17.09.2020 12:04;UPS;0;16,99;0;109,9;9.09.2020 21:11;9.09.2020 21:15;23.09.2020 00:00;2.10.2020 00:00;;No;Awaiting shipment;0;1;3;2;6;23
ORDER LINE;Monechelle;M200923383701;9.09.2020 18:35;1-300054886;AKO-A-6-BIALE-SONOMA-PRAWE;89,95;0;0;89,95;;AKO;shipped;28,43;0;0;14.09.2020 19:06;18.09.2020 14:13;DPD;0;13,49;0;89,95;9.09.2020 21:11;9.09.2020 21:15;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;23;4;3;30;33,04
ORDER LINE;Monechelle;M200923383701;9.09.2020 18:35;1-300054886;AKO-A-6-BIALE-SONOMA-PRAWE;89,95;0;0;89,95;;AKO;shipped;28,43;0;0;14.09.2020 19:06;18.09.2020 14:13;DPD;0;13,49;0;89,95;9.09.2020 21:11;9.09.2020 21:15;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;23;4;3;30;33,04
ORDER LINE;CDiscount;2009092004YMZ1S;9.09.2020 18:04;1-300054891;AKO-KUCHNIA-OLIWIA-180;199,95;0;19,95;219,9;;AKO;shipped;64,2;0;16;14.09.2020 13:18;17.09.2020 11:37;UPS;0;0;32,98;219,9;9.09.2020 21:12;9.09.2020 21:15;23.09.2020 00:00;2.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;3;2;6;70,07
ORDER LINE;CDiscount;2009092004YMZ1S;9.09.2020 18:04;1-300054891;AKO-KUCHNIA-OLIWIA-180;199,95;0;19,95;219,9;;AKO;shipped;64,2;0;16;14.09.2020 13:18;17.09.2020 11:37;UPS;0;0;32,98;219,9;9.09.2020 21:12;9.09.2020 21:15;23.09.2020 00:00;2.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;3;2;6;70,07
ORDER LINE;Monechelle;M200923385223;9.09.2020 19:32;1-300054893;AKO-K120-6SZ-SONOMA-BIALA;136,95;0;0;136,95;;AKO;shipped;40,95;0;16;14.09.2020 13:40;17.09.2020 10:53;UPS;0;20,54;0;136,95;9.09.2020 22:18;9.09.2020 22:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;2;6;36,64
ORDER LINE;Monechelle;M200923385223;9.09.2020 19:32;1-300054893;AKO-K120-6SZ-SONOMA-BIALA;136,95;0;0;136,95;;AKO;shipped;40,95;0;16;14.09.2020 13:40;17.09.2020 10:53;UPS;0;20,54;0;136,95;9.09.2020 22:18;9.09.2020 22:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;2;6;36,64
ORDER LINE;Monechelle;M200923385137;9.09.2020 19:28;1-300054894;AKO-B-16-CLP-NAROZNE-BIALE-LEWE;159,95;0;0;159,95;;AKO;shipped;51,68;0;16;14.09.2020 13:17;18.09.2020 15:18;UPS;0;23,99;0;159,95;9.09.2020 22:18;9.09.2020 22:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;4;8;41,62
ORDER LINE;Monechelle;M200923385137;9.09.2020 19:28;1-300054894;AKO-B-16-CLP-NAROZNE-BIALE-LEWE;159,95;0;0;159,95;;AKO;shipped;51,68;0;16;14.09.2020 13:17;18.09.2020 15:18;UPS;0;23,99;0;159,95;9.09.2020 22:18;9.09.2020 22:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;4;8;41,62
ORDER LINE;CDiscount;2009092102YI6W6;9.09.2020 19:02;1-300054895;AKO-REGAL-60-3SZ2P-CLP-SONOMA-BIALY;129,95;0;19,95;149,9;;AKO;shipped;34,87;0;16;14.09.2020 13:35;17.09.2020 11:40;UPS;0;0;22,48;149,9;9.09.2020 22:18;9.09.2020 22:30;23.09.2020 00:00;2.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;3;2;6;51,57
ORDER LINE;CDiscount;2009092102YI6W6;9.09.2020 19:02;1-300054895;AKO-REGAL-60-3SZ2P-CLP-SONOMA-BIALY;129,95;0;19,95;149,9;;AKO;shipped;34,87;0;16;14.09.2020 13:35;17.09.2020 11:40;UPS;0;0;22,48;149,9;9.09.2020 22:18;9.09.2020 22:30;23.09.2020 00:00;2.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;3;2;6;51,57
ORDER LINE;Monechelle;M200923385732;9.09.2020 19:50;1-300054896;AKO-BIURKO-ANA-SONOMA;144,95;0;0;144,95;;AKO;shipped;44,53;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;21,74;0;223,9;9.09.2020 22:18;9.09.2020 22:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;23;0;0;23;54,52
ORDER LINE;Monechelle;M200923385732;9.09.2020 19:50;1-300054896;AKO-BIURKO-ANA-SONOMA;144,95;0;0;144,95;;AKO;shipped;44,53;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;21,74;0;223,9;9.09.2020 22:18;9.09.2020 22:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;23;0;0;23;54,52
ORDER LINE;Monechelle;M200923386171;9.09.2020 20:06;1-300054898;AKO-A-7-BIALE-PRAWE;99,95;0;0;99,95;;AKO;awaiting_fulfillment;33,8;0;35,85;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;14,99;0;99,95;9.09.2020 22:18;9.09.2020 22:30;21.10.2020 00:00;30.10.2020 00:00;;No;Awaiting Protocol;0;23;0;0;23;-1,35
ORDER LINE;Monechelle;M200923386171;9.09.2020 20:06;1-300054898;AKO-A-7-BIALE-PRAWE;99,95;0;0;99,95;;AKO;awaiting_fulfillment;33,8;0;35,85;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;14,99;0;99,95;9.09.2020 22:18;9.09.2020 22:30;21.10.2020 00:00;30.10.2020 00:00;;No;Awaiting Protocol;0;23;0;0;23;-1,35
ORDER LINE;Monechelle;M200923386642;9.09.2020 20:24;1-300054899;AKO-KUCHNIA-OLIWIA-180;199,95;0;0;199,95;;AKO;shipped;64,2;0;16;14.09.2020 13:17;17.09.2020 10:54;UPS;0;29,99;0;199,95;9.09.2020 22:18;9.09.2020 22:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;2;6;56,44
ORDER LINE;Monechelle;M200923386642;9.09.2020 20:24;1-300054899;AKO-KUCHNIA-OLIWIA-180;199,95;0;0;199,95;;AKO;shipped;64,2;0;16;14.09.2020 13:17;17.09.2020 10:54;UPS;0;29,99;0;199,95;9.09.2020 22:18;9.09.2020 22:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;2;6;56,44
ORDER LINE;CDiscount;2009092143YEBI7;9.09.2020 19:43;1-300054901;AKO-REGAL-60-3SZ2P-CLP-SONOMA-BIALY;129,95;0;19,95;149,9;;AKO;shipped;34,87;0;16;14.09.2020 13:21;17.09.2020 14:23;UPS;0;0;22,48;149,9;9.09.2020 22:18;9.09.2020 22:30;23.09.2020 00:00;2.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;3;3;7;51,57
ORDER LINE;CDiscount;2009092143YEBI7;9.09.2020 19:43;1-300054901;AKO-REGAL-60-3SZ2P-CLP-SONOMA-BIALY;129,95;0;19,95;149,9;;AKO;shipped;34,87;0;16;14.09.2020 13:21;17.09.2020 14:23;UPS;0;0;22,48;149,9;9.09.2020 22:18;9.09.2020 22:30;23.09.2020 00:00;2.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;3;3;7;51,57
ORDER LINE;Monechelle;M200923387265;9.09.2020 20:56;1-300054904;AKO-B-16-CLP-NAROZNE-BIALE-SONOMA-PRAWE;166,95;0;0;166,95;;AKO;shipped;55,26;0;16;14.09.2020 13:19;18.09.2020 14:23;UPS;0;25,04;0;166,95;9.09.2020 23:24;9.09.2020 23:30;16.09.2020 00:00;25.09.2020 00:00;;No;Awaiting shipment;0;1;3;4;8;42,83
ORDER LINE;CDiscount;2009092238Y9O6T;9.09.2020 20:38;1-300054909;AKO-BIURKO-PIN-BIALE;79,95;0;9,95;89,9;;AKO;shipped;28,43;0;15,95;10.09.2020 21:19;15.09.2020 19:39;DPD;0;0;13,49;179,8;9.09.2020 23:24;9.09.2020 23:30;23.09.2020 00:00;2.10.2020 00:00;Shipped;No;Awaiting shipment;0;23;0;4;27;17,05
ORDER LINE;CDiscount;2009092238Y9O6T;9.09.2020 20:38;1-300054909;AKO-BIURKO-PIN-BIALE;79,95;0;9,95;89,9;;AKO;shipped;28,43;0;15,95;10.09.2020 21:19;15.09.2020 19:39;DPD;0;0;13,49;179,8;9.09.2020 23:24;9.09.2020 23:30;23.09.2020 00:00;2.10.2020 00:00;Shipped;No;Awaiting shipment;0;23;0;4;27;17,05
ORDER LINE;CDiscount;2009092238Y9O6T;9.09.2020 20:38;1-300054909;AKO-BIURKO-PIN-BIALE;79,95;0;9,95;89,9;;AKO;shipped;28,43;0;15,95;10.09.2020 21:19;15.09.2020 19:39;DPD;0;0;13,49;179,8;9.09.2020 23:24;9.09.2020 23:30;23.09.2020 00:00;2.10.2020 00:00;Shipped;No;Awaiting shipment;0;23;0;4;27;17,05
ORDER LINE;CDiscount;2009092238Y9O6T;9.09.2020 20:38;1-300054909;AKO-BIURKO-PIN-BIALE;79,95;0;9,95;89,9;;AKO;shipped;28,43;0;15,95;10.09.2020 21:19;15.09.2020 19:39;DPD;0;0;13,49;179,8;9.09.2020 23:24;9.09.2020 23:30;23.09.2020 00:00;2.10.2020 00:00;Shipped;No;Awaiting shipment;0;23;0;4;27;17,05
ORDER LINE;CDiscount;2009092235Y9XXH;9.09.2020 20:35;1-300054911;AKO-A-7-BIALE-PRAWE;89,95;0;9,95;99,9;;AKO;awaiting_fulfillment;33,8;0;35,85;0000-00-00 00:00:00;0000-00-00 00:00:00;;2,39;0;17,37;102,29;9.09.2020 23:24;9.09.2020 23:30;19.10.2020 00:00;28.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;23;0;0;23;-5,76
ORDER LINE;CDiscount;2009092235Y9XXH;9.09.2020 20:35;1-300054911;AKO-A-7-BIALE-PRAWE;89,95;0;9,95;99,9;;AKO;awaiting_fulfillment;33,8;0;35,85;0000-00-00 00:00:00;0000-00-00 00:00:00;;2,39;0;17,37;102,29;9.09.2020 23:24;9.09.2020 23:30;19.10.2020 00:00;28.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;23;0;0;23;-5,76
ORDER LINE;CDiscount;2009092230YAAU6;9.09.2020 20:30;1-300054912;AKO-K120-8SZ-WENGE;159,95;0;19,95;179,9;;AKO;shipped;50,97;0;31,9;10.09.2020 18:16;18.09.2020 11:11;DPD;4,32;0;31,3;184,22;9.09.2020 23:24;9.09.2020 23:30;23.09.2020 00:00;2.10.2020 00:00;Shipped;No;Awaiting shipment;0;23;0;7;30;32,15
ORDER LINE;CDiscount;2009092230YAAU6;9.09.2020 20:30;1-300054912;AKO-K120-8SZ-WENGE;159,95;0;19,95;179,9;;AKO;shipped;50,97;0;31,9;10.09.2020 18:16;18.09.2020 11:11;DPD;4,32;0;31,3;184,22;9.09.2020 23:24;9.09.2020 23:30;23.09.2020 00:00;2.10.2020 00:00;Shipped;No;Awaiting shipment;0;23;0;7;30;32,15
ORDER LINE;CDiscount;2009100417Y16PN;10.09.2020 02:17;1-300054925;AKO-K140-6SZ-SONOMA-BIALA;119,95;0;19,95;139,9;;AKO;awaiting_fulfillment;41,49;0;30,86;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;20,98;139,9;10.09.2020 05:50;10.09.2020 05:51;20.10.2020 00:00;29.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;23;0;0;23;23,25
ORDER LINE;Monechelle;M200923391473;10.09.2020 07:46;1-300054932;AKO-B-16-CLP-NAROZNE-BIALE-PRAWE;159,95;0;0;159,95;;AKO;shipped;51,68;0;16;14.09.2020 13:20;17.09.2020 10:24;UPS;0;23,99;0;319,9;10.09.2020 10:09;10.09.2020 10:10;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;23;3;2;28;41,62
ORDER LINE;Monechelle;M200923391473;10.09.2020 07:46;1-300054932;AKO-B-16-CLP-NAROZNE-BIALE-PRAWE;159,95;0;0;159,95;;AKO;shipped;51,68;0;16;14.09.2020 13:20;17.09.2020 10:24;UPS;0;23,99;0;319,9;10.09.2020 10:09;10.09.2020 10:10;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;23;3;2;28;41,62
ORDER LINE;CDiscount;2009100942XRVRI;10.09.2020 07:42;1-300054938;AKO-K140-2D-4SZ-SONOMA-BIALA;214,95;0;19,95;234,9;;AKO;shipped;57,05;0;47,85;15.09.2020 18:21;18.09.2020 11:03;DPD;0;0;35,23;234,9;10.09.2020 11:14;10.09.2020 11:15;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;3;2;2;7;55,62
ORDER LINE;CDiscount;2009100951XR958;10.09.2020 07:51;1-300054942;AKO-K120-6SZ-BIALA;124,95;0;19,95;144,9;;AKO;shipped;39,16;0;16;14.09.2020 13:20;17.09.2020 09:19;UPS;0;0;21,74;289,8;10.09.2020 11:15;10.09.2020 11:30;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;23;3;2;28;43,85
ORDER LINE;CDiscount;2009100951XR958;10.09.2020 07:51;1-300054942;AKO-K120-6SZ-BIALA;124,95;0;19,95;144,9;;AKO;shipped;39,16;0;16;14.09.2020 13:20;17.09.2020 09:19;UPS;0;0;21,74;289,8;10.09.2020 11:15;10.09.2020 11:30;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;23;3;2;28;43,85
ORDER LINE;CDiscount;2009101024XOGXR;10.09.2020 08:24;1-300054944;AKO-B-16-CLP-NAROZNE-BIALE-LEWE;159,95;0;19,95;179,9;;AKO;shipped;51,68;0;16;14.09.2020 13:17;21.09.2020 11:18;UPS;0;0;26,98;179,9;10.09.2020 11:15;10.09.2020 11:30;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;23;3;6;32;55,26
ORDER LINE;Monechelle;M200923393840;10.09.2020 09:18;1-300054946;AKO-BIURKO-ANA-BIALA;148,95;0;0;148,95;;AKO;shipped;46,32;0;16;14.09.2020 13:19;17.09.2020 10:17;UPS;0;22,34;0;148,95;10.09.2020 11:15;10.09.2020 11:30;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;23;3;2;28;39,47
ORDER LINE;Monechelle;M200923395426;10.09.2020 10:20;1-300054955;AKO-K60-5SZ-BIALA-GRAFIT-POLYSK;199,95;0;0;199,95;;AKO;shipped;71,35;0;16;14.09.2020 13:35;17.09.2020 10:02;UPS;0;29,99;0;199,95;10.09.2020 12:20;10.09.2020 12:30;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;23;3;2;28;49,29
ORDER LINE;CDiscount;2009101152XGTCM;10.09.2020 09:52;1-300054960;AKO-BIURKO-CLP-135-WOLNOSTOJACE-SONOMA-BIALE;189,95;0;19,95;209,9;;AKO;shipped;65,99;0;16;16.09.2020 12:17;21.09.2020 11:07;UPS;0;0;31,49;419,8;10.09.2020 13:28;10.09.2020 13:30;15.10.2020 00:00;26.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;23;5;4;32;61,44
ORDER LINE;CDiscount;2009101152XGTCM;10.09.2020 09:52;1-300054960;AKO-BIURKO-CLP-135-WOLNOSTOJACE-SONOMA-BIALE;189,95;0;19,95;209,9;;AKO;shipped;65,99;0;16;16.09.2020 12:17;21.09.2020 11:07;UPS;0;0;31,49;419,8;10.09.2020 13:28;10.09.2020 13:30;15.10.2020 00:00;26.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;23;5;4;32;61,44
ORDER LINE;Monechelle;M200923396664;10.09.2020 11:17;1-300054965;AKO-A-6-BIALE-LEWE;86,95;0;0;86,95;;AKO;shipped;26,65;0;0;18.09.2020 18:16;23.09.2020 17:06;DPD;0;13,04;0;86,95;10.09.2020 13:28;10.09.2020 13:30;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;3;5;4;12;32,77
ORDER LINE;CDiscount;2009101229XDLJD;10.09.2020 10:29;1-300054966;AKO-A-6-BIALE-LEWE;76,95;0;9,95;86,9;;AKO;cancelled;26,65;70,68;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;2,08;0;15,11;88,98;10.09.2020 13:28;10.09.2020 13:30;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Cancelled;0;23;0;0;23;-26,65
ORDER LINE;Monechelle;M200923397988;10.09.2020 12:16;1-300054970;AKO-K120-6SZ-BIALA;124,95;0;0;124,95;;AKO;shipped;39,16;0;16;14.09.2020 13:20;17.09.2020 12:19;UPS;0;18,74;0;249,9;10.09.2020 14:34;10.09.2020 14:45;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;23;3;2;28;30,23
ORDER LINE;Monechelle;M200923397988;10.09.2020 12:16;1-300054970;AKO-K120-6SZ-BIALA;124,95;0;0;124,95;;AKO;shipped;39,16;0;16;14.09.2020 13:20;17.09.2020 12:19;UPS;0;18,74;0;249,9;10.09.2020 14:34;10.09.2020 14:45;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;23;3;2;28;30,23
ORDER LINE;CDiscount;2009101620WVVRR;10.09.2020 14:20;1-300054989;AKO-BIURKO-ANA-OLCHA;124,95;0;19,95;144,9;;AKO;shipped;44,53;0;16;14.09.2020 13:15;17.09.2020 11:24;UPS;0;0;21,73;144,9;10.09.2020 17:55;10.09.2020 18:00;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;22;3;2;27;38,49
ORDER LINE;CDiscount;2009101654WTKIF;10.09.2020 14:54;1-300054990;AKO-B-20-NAROZNE-CLP-SONOMA-BIALA-PRAWE;174,95;0;19,95;194,9;;AKO;shipped;65,99;0;16;21.09.2020 14:18;25.09.2020 11:06;UPS;0;0;29,23;194,9;10.09.2020 17:55;10.09.2020 18:00;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;3;7;3;13;51,2
ORDER LINE;CDiscount;2009101724WRGE0;10.09.2020 15:24;1-300054993;AKO-K120-8SZ-BIALA;159,95;0;19,95;179,9;;AKO;shipped;50,97;0;31,9;15.09.2020 18:22;18.09.2020 13:24;DPD;0;0;26,98;179,9;10.09.2020 19:02;10.09.2020 19:10;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;3;2;2;7;40,07
ORDER LINE;CDiscount;2009101755WP1SV;10.09.2020 15:55;1-300054998;AKO-KUCHNIA-LIMA-180;199,95;0;19,95;219,9;;AKO;shipped;67,78;0;16;17.09.2020 13:16;22.09.2020 13:26;UPS;0;0;32,98;219,9;10.09.2020 19:02;10.09.2020 19:10;24.09.2020 00:00;5.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;22;6;5;33;66,49
ORDER LINE;Monechelle;M200923406383;10.09.2020 17:38;1-300055002;AKO-K60-4SZ-BIALA-POLYSK;184,95;0;0;184,95;;AKO;shipped;57,05;0;0;14.09.2020 13:18;17.09.2020 08:19;UPS;0;27,74;0;184,95;10.09.2020 20:10;10.09.2020 20:15;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;22;3;2;27;69,34
ORDER LINE;Monechelle;M200923407319;10.09.2020 18:13;1-300055008;AKO-B-16-CLP-NAROZNE-BIALE-LEWE;159,95;0;0;159,95;;AKO;shipped;51,68;0;16;14.09.2020 13:35;17.09.2020 10:22;UPS;0;23,99;0;159,95;10.09.2020 20:10;10.09.2020 20:15;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;22;3;2;27;41,62
ORDER LINE;Monechelle;M200923408689;10.09.2020 19:17;1-300055012;AKO-A-6-BIALE-SONOMA-PRAWE;89,95;0;0;89,95;;AKO;shipped;28,43;0;0;15.09.2020 21:20;18.09.2020 10:50;DPD;0;13,49;0;89,95;10.09.2020 21:20;10.09.2020 21:30;17.09.2020 00:00;28.09.2020 00:00;;No;Awaiting shipment;0;2;2;2;6;33,04
